"","ref251.pos","Animal:16314 Week3: plasma","Animal:16314 Week8: plasma","Animal:16314 Week8: L ing LN","Animal:16314 Week8: L cran HLN 1","Animal:16314 Week8: R carinal LN gran ","Animal:16314 Week8: *RLL gran 6","Animal:16314 Week8: RLL gran 4","Animal:16314 Week8: RLL gran D","Animal:16314 Week8: RLL gran E","Animal:16314 Week8: R cran HLN ","mean","count"
"375",468,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"376",469,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"377",470,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"378",471,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"379",472,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"380",473,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"381",474,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"382",475,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"383",476,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"384",477,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"385",478,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"386",479,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"387",480,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"388",481,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"389",482,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"390",483,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"391",484,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"392",485,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"393",486,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"394",487,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"395",488,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"396",489,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"397",490,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"398",491,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"399",492,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"400",493,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"401",494,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"402",495,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"403",496,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"404",497,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"405",498,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"406",499,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"407",500,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"408",501,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"409",502,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"410",503,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"411",504,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA
"412",505,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA
"413",506,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA
"414",507,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA
"415",508,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA
"416",509,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA
"417",510,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA
"418",511,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA
"419",512,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA
"420",513,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA
"421",514,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA
"422",515,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA
"423",516,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA
"424",517,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA
"425",518,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA
"426",519,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA
"427",520,0,0,0,NA,NA,NA,0,0,NA,NA,0,NA
"428",521,0,0,0,NA,NA,NA,0,0,NA,NA,0,NA
"429",522,0,0,0,NA,NA,NA,0,0,NA,NA,0,NA
"430",523,0,0,0,NA,NA,NA,0,0,NA,NA,0,NA
"431",524,NA,0,0,NA,NA,NA,0,0,NA,NA,0,NA
"432",525,NA,0,0,NA,NA,NA,0,0,NA,NA,0,NA
"433",526,NA,0,0,NA,NA,NA,0,0,NA,NA,0,NA
"434",527,0,0,0,NA,NA,NA,0,0,NA,NA,0,NA
"435",528,0,0,0,0,0,NA,0,0,NA,NA,0,NA
"436",529,0,0,0,0,0,NA,0,0,NA,NA,0,NA
"437",530,0,0,0,0,0,NA,0,0,NA,NA,0,NA
"438",531,0,0,0,0,0,NA,0,0,NA,NA,0,NA
"439",532,0,0,0,0,0,NA,0,0,NA,NA,0,NA
"440",533,0,0.00131337010769635,0,0,0,NA,0,0,NA,NA,0.000187624301099478,NA
"441",534,0,0,0,0,0,NA,0,0,NA,0,0,NA
"442",535,0,0,0,0,0,NA,0,0,0,0,0,NA
"443",536,0,0,0,0,0,NA,0,0,0,0,0,NA
"444",537,0,0,0,0,0,NA,0,0,0,0,0,NA
"445",538,0,0,0,0,0,NA,0,0,0,0,0,NA
"446",539,0,0,0,0,0,NA,0,0,0,0,0,NA
"447",540,0,0,0,0,0,NA,0,0,0,0,0,NA
"448",541,0,5.84316933504733e-05,0,0,0,NA,0,0,0,0,6.49241037227481e-06,NA
"449",542,0,0,0,0,0,NA,0,0,0,0,0,NA
"450",543,0,4.55497859160062e-05,0,0,0,NA,0,0,0,0,5.06108732400069e-06,NA
"451",544,0,0,0,0,0,NA,0,0,0,0,0,NA
"452",545,0,0,0,0,0,NA,0,0,0,0,0,NA
"453",546,0,0,0,0,0,NA,0,0,0,0,0,NA
"454",547,0,0,0,0,0,0,0,0,0,0,0,0
"455",548,0,0,0,0,0,0,0,0,0,0,0,0
"456",549,0,0,0,0,0,0,0,0,0,0,0,0
"457",550,0,0,0,0,0,0,0,0,0,0,0,0
"458",551,0,0,0,0,0,0,0,0,0,0,0,0
"459",552,0,0,0,0,0,0,0,0,0,0,0,0
"460",553,0,0,0,0,0,0,0,0,0,0,0,0
"461",554,0,0,0,0,0,0,0,0,0,0,0,0
"462",555,0,0,0,0,0,0,0,0,0,0,0,0
"463",556,0,0,0,0,0,0,0,0,0,0,0,0
"464",557,0,0,0,0,0,0,0,0,0,0,0,0
"465",558,0,0,0,0,0,0,0,0,0,0,0,0
"466",559,0,0,0,0,0,0,0,0,0,0,0,0
"467",560,0,0,0,0,0,0,0,0,0,0,0,0
"468",561,0,0,0,0,0,0,0,0,0,0,0,0
"469",562,0,0,0,0,0,0,0,0,0,0,0,0
"470",563,0,0,0,0,0,0,0,0,0,0,0,0
"471",564,0,0,0,0,0,0,0,0,0,0,0,0
"472",565,0,0,0,0,0,0,0,0,0,0,0,0
"473",566,0,0,0,0,0,0,0,0,0,0,0,0
"474",567,0,0,0,0,0,0,0,0,0,0,0,0
"475",568,0,0,0,0,0,0,0,0,0,0,0,0
"476",569,0,0,0,0,0,0,0,0,0,0,0,0
"477",570,0,0,0,0,0,0,0,0,0,0,0,0
"478",571,0,0,0,0,0,0,0,0.000626770627021335,0,0,6.26770627021335e-05,1
"479",572,0,0,0,0,0,0,0,0,0,0,0,0
"480",573,0,0,0,0,0,0,0,0,0,0,0,0
"481",574,0,0,0,0,0,0,0,0,0,0,0,0
"482",575,0,0,0,0,0,0,0,0,0,0,0,0
"483",576,0,0,0,0,0,0,0,0,0,0,0,0
"484",577,0,0,0,0,0,0,0,0,0,0,0,0
"485",578,0,0,0,0,0,0,0,0,0,0,0,0
"486",579,0,0,0,0,0,0,0,0,0,0,0,0
"487",580,0,0,0,0,0,0,0,0,0,0,0,0
"488",581,0,0,0,2.3178193955127e-05,0,0,0,0,0,0,2.3178193955127e-06,1
"489",582,0,0,0,0,0,0,0,0,0,0,0,0
"490",583,0,0,0,0,0,0,0,0,0,0,0,0
"491",584,0,0,0,0,0,0,0,0,0,0,0,0
"492",585,0,0,0,0,0,0,0,0,0,0,0,0
"493",586,0.000500309974658212,0,0,0,0,0,0,0,0,0,5.00309974658212e-05,1
"494",587,0,0,0,0,0,0,0,0,0,0,0,0
"495",588,1.06510451338038e-05,0,0,0,0,0,0,0,0,0,1.06510451338038e-06,1
"496",589,0,0,0,0,0,0,0,7.78852594357992e-06,0,0,7.78852594357992e-07,1
"497",590,0,0,0,0,0,0,0,0,0,0,0,0
"498",591,0,0,0,0,0,0,0,0,0,0,0,0
"499",592,0,0,0,0,0,0,0,0,0,0,0,0
"500",593,0,0,0,0,0,0,0,0,0,0,0,0
"501",594,0,0,0,0,0,0,0,0,0,0,0,0
"502",595,0,6.40270450238181e-06,0,0,0,0,0,0,0,0,6.40270450238181e-07,1
"503",596,0,0,0,0,0,0,0,0,0,0,0,0
"504",597,0,0,0,0,0,0,0,0,0,0,0,0
"505",598,0,0,0,0,0,0,0,0,0,0,0,0
"506",599,0,0,0,0,0,0,0,0,0,0,0,0
"507",600,9.44193446353289e-06,1.21211386597657e-05,3.47395115624674e-05,0,8.44333117559314e-05,0,0,0,0,0.000273747604708459,4.14483501150156e-05,5
"508",601,0,0,0,0,0,0,0,0,0,0,0,0
"509",602,0,0,0,0,0,0,0,0,0,0,0,0
"510",603,0,0,0,0,0,0,0,0,0,0,0,0
"511",604,0,0,0,0,0,0,0,0,0,0,0,0
"512",605,0,0,0,0,0,0,0,0,0,0,0,0
"513",606,0,0,0,0,0,0,0,0,0,0,0,0
"514",607,0,0,0,0,0,0,0,0,0,0,0,0
"515",608,0,0,0,0,0,0,0,0,0,0,0,0
"516",609,0,0,0,0,0,0,0,0,0,0,0,0
"517",610,0,0,0,0,0,0,0,0,0,0,0,0
"518",611,0,0,0,0,0,0,0,0,0,0,0,0
"519",612,0,0,0,0,0,0,0,0,0,0,0,0
"520",613,0,0,0,0,0,0,0,0,0,0,0,0
"521",614,0,0,0,0,0,0,0,0,0,0,0,0
"522",615,0,0,0,0,0,0,0,0,0,0,0,0
"523",616,0,0,0,0,0,0,0,0,0,0,0,0
"524",617,0,0,0,0,0,0,5.62739867868679e-05,0,0,0,5.62739867868679e-06,1
"525",618,0,0,0,0,0,0,0,0,0,0,0,0
"526",619,0,0,0,0,0,0,0,0,0,0,0,0
"527",620,0,0,0,0,0,0,0,0,0,0,0,0
"528",621,0,0,0,0,0,0,0,0,0,0,0,0
"529",622,0,0,0,0,0,0,0,0,0,0,0,0
"530",623,0,0,0,0,0,0,0,0,0,0,0,0
"531",624,0,0,0,0,0,0,0,0,0,0,0,0
"532",625,0,0,0,0,0,0,0,0,0,0,0,0
"533",626,0,0,0,0,0,0,0,0,0,0,0,0
"534",627,0,0,0,0,0,0,0,0,0,0,0,0
"535",628,0,0,0,0,0,0,0,0,0,0,0,0
"536",629,0,0,0,0,0,0,0,0,0,0,0,0
"537",630,0,0,0,0,0,0,0,0,0,0,0,0
"538",631,0,0,0,0,0,0,0,0,0,0,0,0
"539",632,0,0,0,0,0,0,0,0,0,0,0,0
"540",633,0,0,0,0,0,0,0,0,0,0,0,0
"541",634,0,0,0,0,0,0,0,0,0,0,0,0
"542",635,0,0,0,0,0,0,0,0,0,0,0,0
"543",636,0,0,0,0,0,0,0,0,0,0,0,0
"544",637,0,0,0,0,0,0,0,0,0,0,0,0
"545",638,0,0,0,0,0,0,0,0,0,0,0,0
"546",639,0,0,0,0,0,0,0,0,0,0,0,0
"547",640,0,0,0,0,0,0,0,0,0,0,0,0
"548",641,0,0,0,0,0,0,0,0,0,0,0,0
"549",642,0,0,0,0,0,0,0,0,0,0,0,0
"550",643,0,0,0,0,0,0,0,0,0,0,0,0
"551",644,0,0,0,0,0,0,0,0,0,0,0,0
"552",645,0,0,0,0,0,0,0,0,0,0,0,0
"553",646,0,0,0,0,0,0,0,0,0,0,0,0
"554",647,0,0,0,0,0,0,0,0,0,0,0,0
"555",648,0,0,0,0,0,0,0,0,0,0,0,0
"556",649,0,0,0,0,0,0,0,0,0,0,0,0
"557",650,0,0,0,0,0,0,0,0,0,0,0,0
"558",651,0,0,0,0,0,0,0,0,0,0,0,0
"559",652,0,0,0,1.26543834784369e-05,0,0,0,4.67958857057288e-06,0,0,1.73339720490098e-06,2
"560",653,0,0,0,0,0,0,0,0,0,0,0,0
"561",654,0,0,0,0,0,0,0,0,0,0,0,0
"562",655,3.66111275861185e-06,0,0,0,0,0,0,0,0,0,3.66111275861185e-07,1
"563",656,0,0,0,0,0,0,0,0,0,0,0,0
"564",657,0,0,0,0,0,0,0,0,0,0,0,0
"565",658,0,0,0,0,0,0,0,0,0,0,0,0
"566",659,0,0,0,0,0,0,0,0,0,0,0,0
"567",660,0,0,0,0,0,0,0,0,0,0,0,0
"568",661,0,0,0,0,0,0,0,0,0,0,0,0
"569",662,0,0,0,0,0,0,0,0,0,0,0,0
"570",663,0,0,0,0,0,0,0,0,0,0,0,0
"571",664,0,0,0,0,0,0,0,0,0,0,0,0
"572",665,0,0,0,0,0,0,0,0,0,0,0,0
"573",666,0,0,0,0,0,0,0,0,0,0,0,0
"574",667,0,0,0,0,0,0,0,0,0,0,0,0
"575",668,0,0,0,0,0,0,0,0,0,0,0,0
"576",669,0,0,0,0,0,0,0,0,0,0,0,0
"577",670,0,0,0,0,0,0,0,0,0,0,0,0
"578",671,0,0,0,0,0,0,0,0,0,0,0,0
"579",672,0.000627074100430497,0,0,0,0,0,0,0,0,0,6.27074100430497e-05,1
"580",673,0,0,0,0,0,0,0,0,0,0,0,0
"581",674,3.51629804142199e-06,0,0,0,0,0,0,0,0,0,3.51629804142199e-07,1
"582",675,0,0,0,0,0,0,0,0,0,0,0,0
"583",676,3.51281474820144e-06,0,0,0,0,0,0,0,0,0,3.51281474820144e-07,1
"584",677,3.50770115789215e-06,0,0,0,0,0,0,0,0,0,3.50770115789215e-07,1
"585",678,0,0,0,0,0,0,0,0,0,0,0,0
"586",679,0,0,0,0,0,0,0,0,0,0,0,0
"587",680,1.39923741560849e-05,4.37653999501074e-06,8.23085913707673e-06,0,0,0,2.69895820213398e-05,0,0,0,5.35893553095122e-06,4
"588",681,0,0,0,0,0,0,0,0,0,0,0,0
"589",682,0,0,0,0,0,0,0,0,0,0,0,0
"590",683,0,0,0,0,0,0,0,0,0,0,0,0
"591",684,0,0,0,0,0,0,0,0,0,0,0,0
"592",685,6.97260116372713e-06,2.18032129214561e-05,1.6398953746751e-05,0,5.92183181997631e-05,0,8.95327286889723e-06,3.06666491428672e-05,0,0,1.44013008043462e-05,6
"593",686,0,0,0,0,0,0,0,0,0,0,0,0
"594",687,0,0,0,0,0,0,0,0,0,0,0,0
"595",688,0,0,0,0,0,0,0,0,0,0,0,0
"596",689,0,0,0,0,0,0,0,0,0,0,0,0
"597",690,0,0,0,0,0,0,0,0,0,0,0,0
"598",691,0,0,8.15567553460453e-06,0,0,0,0,8.72387200334997e-06,0,0,1.68795475379545e-06,2
"599",692,0,0,0,0,0,0,0,0,0,0,0,0
"600",693,0,0,0,0,0,0,0,0,0,0,0,0
"601",694,0,0,0,0,0,0,0,0,0,0,0,0
"602",695,0,4.31827407221882e-06,0,0,0,0,0,0,0,0,4.31827407221882e-07,1
"603",696,0,4.31695050616245e-06,0,2.37622821295757e-05,0,1.81074131749538e-05,0,4.35600780596599e-06,0,0,5.0542653616658e-06,4
"604",697,0,0,0,0,0,0,0,0,0,0,0,0
"605",698,0,0,0,0,0,0,0,0,0,0,0,0
"606",699,0,0,0,0,0,0,0,0,0,0,0,0
"607",700,0,0,0,0,1.94363459669582e-05,0,0,0,0,0,1.94363459669582e-06,1
"608",701,0,0,0,0,0,0,0,0,0,0,0,0
"609",702,0,0,0,0,0,0,0,4.33422040377597e-06,0,0,4.33422040377597e-07,1
"610",703,0,0,0,0,0,0,0,0,0,0,0,0
"611",704,3.43208588451717e-06,0,8.05496709545942e-06,0,0,1.79885233221205e-05,0,8.66539863000048e-06,0,0,3.81409749320976e-06,4
"612",705,0,0,0,0,0,0,0,0,0,0,0,0
"613",706,0,0,0,0,0,0,0,0,0,0,0,0
"614",707,0,0,0,0,0,0,0,0,0,0,0,0
"615",708,0,0,0,0,0,0,0,0,0,0,0,0
"616",709,0,0,0,0,0,0,0,0,0,0,0,0
"617",710,0,0,0,0,0,0,0,0,0,0,0,0
"618",711,0,4.2702377241341e-06,0,0,0,0,0,0,0,0,4.2702377241341e-07,1
"619",712,0,0,0,0,0,0,0,0,0,0,0,0
"620",713,0,0,0,0,0,0,0,0,0,0,0,0
"621",714,0,0,0,0,0,0,0,0,0,0,0,0
"622",715,0,0,0,0,0,0,0,0,0,0,0,0
"623",716,0,0,0,0,0,0,0,0,0,0,0,0
"624",717,0,0,0,0,0,0,0,0,0,0,0,0
"625",718,0,0,0,0,0,0,0,0,0,0,0,0
"626",719,0,0,0,0,0,0,0,0,0,0,0,0
"627",720,0,0,0,0,0,0,0,0,0,0,0,0
"628",721,0,0,0,0,0,0,0,0,0,0,0,0
"629",722,0,0,0,0,0,0,0,0,0,0,0,0
"630",723,0,0,0,0,0,0,0,0,0,0,0,0
"631",724,0,0,0,0,0,0,0,0,0,0,0,0
"632",725,0,0,0,0,0,0,0,0,0,0,0,0
"633",726,0,0,0,0,0,0,0,0,0,0,0,0
"634",727,0,0,0,0,0,0,0,0,0,0,0,0
"635",728,0,0,0,0,0,0,0,0,0,0,0,0
"636",729,0,0,0,0,0,0,0,0,0,0,0,0
"637",730,0,0,0,0,0,0,0,0,0,0,0,0
"638",731,3.40173080063136e-06,0,0,0,0,0,0,0,0,0,3.40173080063136e-07,1
"639",732,0,0,0,0,0,0,0,0,0,0,0,0
"640",733,0,0,0,0,0,0,0,0,0,0,0,0
"641",734,0,0,0,0,0,0,0,0,0,0,0,0
"642",735,0,0,0,0,0,0,0,0,0,0,0,0
"643",736,0,0,0,0,0,0,0,0,0,0,0,0
"644",737,0,0,0,0,0,0,0,0,0,0,0,0
"645",738,0,0,0,0,0,0,0,0,0,0,0,0
"646",739,0,0,0,0,0,0,0,0,0,0,0,0
"647",740,0,0,0,0,0,0,0,0,0,0,0,0
"648",741,0,0,0,0,0,0,0,0,0,0,0,0
"649",742,0,0,0,0,0,0,0,0,0,0,0,0
"650",743,0,0,0,0,0,0,0,0,0,0,0,0
"651",744,0,0,0,0,0,0,0,0,0,0,0,0
"652",745,0,0,0,0,0,0,0,0,0,0,0,0
"653",746,0,0,7.93430396318483e-06,0,0,0,0,4.38588796687777e-06,0,0,1.23201919300626e-06,2
"654",747,0,0,0,0,0,0,0,0,0,0,0,0
"655",748,0,0,0,0,0,0,0,0,0,0,0,0
"656",749,0,0,0,0,0,0,0,0,0,0,0,0
"657",750,0,0,0,0,0,0,0,0,0,0,0,0
"658",751,0,0,0,0,0,0,0,0,0,0,0,0
"659",752,0,0,0,1.16242575005522e-05,0,0,0,0,0,0,1.16242575005522e-06,1
"660",753,0,0,0,0,0,0,0,0,0,0,0,0
"661",754,0,0,0,0,0,0,0,0,0,0,0,0
"662",755,0,0,0,0,0,0,0,0,0,0,0,0
"663",756,0,0,0,0,0,0,0,0,0,0,0,0
"664",757,0,0,0,0,0,0,0,0,0,0,0,0
"665",758,0,0,0,0,0,0,0,0,0,0,0,0
"666",759,0,0,0,0,0,0,0,0,0,0,0,0
"667",760,0,0,0,0,0,0,0,0,0,0,0,0
"668",761,0,0,0,0,0,0,0,0,0,0,0,0
"669",762,0,0,0,0,0,0,0,0,0,0,0,0
"670",763,0,0,0,0,0,0,0,0,0,0,0,0
"671",764,0,0,0,0,0,0,0,0,0,0,0,0
"672",765,0,0,0,0,0,0,0,0,0,0,0,0
"673",766,0,0,0,0,0,0,0,0,0,0,0,0
"674",767,0,0,0,0,0,0,0,0,0,0,0,0
"675",768,3.41271303861144e-06,4.23404084155796e-06,0,2.33238871590339e-05,0,0,0,0,0,0,3.09706410392033e-06,3
"676",769,0,0,0,0,0,0,0,0,0,0,0,0
"677",770,0,0,0,0,0,0,0,0,0,0,0,0
"678",771,0,0,0,0,0,0,0,0,0,0,0,0
"679",772,0,0,0,0,0,0,0,0,0,0,0,0
"680",773,0,0,0,0,0,0,0,0,0,0,0,0
"681",774,0,0,0,0,0,0,0,0,0,0,0,0
"682",775,0,0,0,0,0,0,0,0,0,0,0,0
"683",776,0,0,0,0,0,0,0,0,0,0,0,0
"684",777,0,0,0,0,0,0,0,0,0,0,0,0
"685",778,0,0,0,0,0,0,0,0,0,0,0,0
"686",779,3.42356715155789e-06,0,0,1.16970008889721e-05,0,0,0,0,0,0,1.512056804053e-06,2
"687",780,0,0,0,0,0,0,0,0,0,0,0,0
"688",781,0,0,0,0,0,0,0,0,0,0,0,0
"689",782,0,0,0,0,0,0,0,0,0,0,0,0
"690",783,0,0,0,0,0,0,0,0,0,0,0,0
"691",784,0,0,0,0,0,0,0,0,0,0,0,0
"692",785,0,0,0,0,0,0,0,0,0,0,0,0
"693",786,0,0,0,0,0,0,0,0,0,0,0,0
"694",787,0,0,0,0,0,0,0,0,0,0,0,0
"695",788,0,0,0,0,0,0,0,0,0,0,0,0
"696",789,0,0,0,0,0,0,0,0,0,0,0,0
"697",790,0,0,0,0,0,0,0,0,0,0,0,0
"698",791,0,0,0,0,0,0,0,0,0,0,0,0
"699",792,0,0,0,0,0,0,0,0,0,0,0,0
"700",793,0,0,0,0,0,0,0,0,0,0,0,0
"701",794,0,0,0,0,0,0,0,0,0,0,0,0
"702",795,0,0,0,0,0,0,0,0,0,0,0,0
"703",796,0,0,0,2.19221325850579e-05,0,0,0,0,0,0,2.19221325850579e-06,1
"704",797,5.48587729463961e-05,0,7.98613606778632e-06,0,0,0,0,0,0,0,6.28449090141824e-06,2
"705",798,0,0,0,0,0,0,0,0,0,0,0,0
"706",799,0.000140964679752315,0,0,0,0,0,0,1.36701662292213e-05,0,0,1.54634845981536e-05,2
"707",800,0.00047172734847911,1.71079081305333e-05,0,0,1.92411298391442e-05,1.87171280438729e-05,0.000456196054816518,0.000756819352691496,0.00118218836201235,0.000804690194275204,0.000372668747828823,8
"708",801,3.44636253666068e-06,0,0,7.83306178719138e-06,0,0,9.13534006303385e-06,0,0,0,2.04147643868859e-06,3
"709",802,6.90188283363702e-06,0,8.04926148025919e-06,0.000587548668614717,0,1.87871045314496e-05,0.000375189882684529,0.000398074600095172,0,0,0.000139455140023976,6
"710",803,0,0,0,0,0,0,0,0,0,0,0,0
"711",804,3.48242766997729e-06,0,0,0,0,0,0,0,0,0,3.48242766997729e-07,1
"712",805,4.88402192228126e-05,0,0,0,0,0,9.19388055310385e-06,4.60632079339269e-06,0,0,6.26404205693091e-06,3
"713",806,9.43617129097308e-05,8.71657194658485e-06,0,7.91540020263425e-06,0,0,4.60227168130189e-05,0,0,0,1.57016401871969e-05,4
"714",807,0,4.36841461496794e-06,0,0,0,0,0,2.30792310000231e-05,0,0,2.7447645614991e-06,2
"715",808,3.50554928451739e-06,0,0,0,0,0,9.22075407326811e-06,0.000618649036708048,0,0,6.31375340065834e-05,3
"716",809,0.000420962530826735,0.000341558469993213,0,0,0,0.000342029756588823,0,0,0,0,0.000110455075740877,3
"717",810,0,0,0,0,0,0,0,0,0,0,0,0
"718",811,0,0,0,0,0,0,0,0,0,0,0,0
"719",812,0,0,0,0,0,0,0,0.0006328701592413,0,0,6.328701592413e-05,1
"720",813,0,4.41010443127293e-06,0,0,0,0,0,4.65850806620672e-06,0,0,9.06861249747965e-07,2
"721",814,3.53756898259516e-06,0,0,0,0,0,0,0,0,0,3.53756898259516e-07,1
"722",815,3.54390006201825e-06,0,0,0,0,0,0,0,0,0,3.54390006201825e-07,1
"723",816,0,0,8.42445788613503e-06,1.59961609213789e-05,0,0,0,0,0,0,2.44206188075139e-06,2
"724",817,0,0,0,0,0,0.000193457274960825,0,0,0,0,1.93457274960825e-05,1
"725",818,0,0,0,0,0,0,0,0,0,0,0,0
"726",819,0,0,0,0,0,0,0,0,0,0,0,0
"727",820,0,0,0,0,0,0,0,0,0,0,0,0
"728",821,0,0,0,0,0,0,0,0,0,0,0,0
"729",822,0,0,0,0,0,0,0,0,0,0,0,0
"730",823,0,0,0,0,0,0,0,0,0,0,0,0
"731",824,0,0,0,0,0,0,0,0,0,0,0,0
"732",825,0,0,0,0,0,0,0,0,0,0,0,0
"733",826,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA
"734",827,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"735",828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
