"","label","freq.mutations","Tissue2","Tissue3","filename"
"6754","16314_tLN_8",0.00229687051392478,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6764","16314_tLN_8",0.00181877357226275,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6774","16314_tLN_8",0.00258303995101791,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6784","16314_tLN_8",0.00160676371009392,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6794","16314_tLN_8",0.00183696900114811,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6804","16314_tLN_8",0.000708242410321197,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6817","16314_tLN_8",0.00752614041135241,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6824","16314_tLN_8",0.00257094069568888,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6834","16314_tLN_8",0.00391577250129566,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6844","16314_tLN_8",0.00124791214698485,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6854","16314_tLN_8",0.0017286084701815,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6864","16314_tLN_8",0.00161358484766991,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6874","16314_tLN_8",0.00111418472414323,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6884","16314_tLN_8",0.00324900030759766,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6894","16314_tLN_8",0.00200053860654792,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6904","16314_tLN_8",0.00679460281408196,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6917","16314_tLN_8",0.00188523171036685,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6924","16314_tLN_8",0.00229039956886596,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6934","16314_tLN_8",0.00150193518572006,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6944","16314_tLN_8",0.00223446469160535,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6954","16314_tLN_8",0.00269889923466929,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6964","16314_tLN_8",0.000578737195439551,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6974","16314_tLN_8",0.00234678567306583,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6984","16314_tLN_8",0.00132753578574727,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"6994","16314_tLN_8",0.00334840758202636,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7004","16314_tLN_8",0.00240977791486737,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7017","16314_tLN_8",0.000979808264970894,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7024","16314_tLN_8",0.00221877928884298,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7034","16314_tLN_8",0.00746468629177353,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7044","16314_tLN_8",0.000957212596917775,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7054","16314_tLN_8",0.00195739781232009,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7064","16314_tLN_8",0.0111589136864749,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7074","16314_tLN_8",0.00128920531075621,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7084","16314_tLN_8",0.00191234136259151,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7094","16314_tLN_8",0.00275715800636267,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7104","16314_tLN_8",0.00102595869064442,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7117","16314_tLN_8",0.000605800046900649,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7124","16314_tLN_8",0.00217357249157985,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7134","16314_tLN_8",0.00253035444577392,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7144","16314_tLN_8",0.00237907982697601,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7154","16314_tLN_8",0.00186978428593922,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7164","16314_tLN_8",0.00146135313401003,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7174","16314_tLN_8",0.00104938027165089,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7184","16314_tLN_8",0.00290864480895942,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7194","16314_tLN_8",0.00320213210286601,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7204","16314_tLN_8",0.00323656725308765,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7217","16314_tLN_8",0.00210873933196729,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7224","16314_tLN_8",0.000718161506543249,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7234","16314_tLN_8",0.00341542333273414,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7244","16314_tLN_8",0.00180541624874624,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7254","16314_tLN_8",0.00364075228804184,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7264","16314_tLN_8",0.000546658298070499,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7274","16314_tLN_8",0.000203471218996073,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7284","16314_tLN_8",0.000102612514622283,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7294","16314_tLN_8",0.000194569353164995,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7304","16314_tLN_8",2.20575260278807e-05,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7314","16314_tLN_8",2.21150869122916e-05,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"7324","16314_tLN_8",0.0944444444444444,"tLN","Thoracic LN","Run_4_05_Animal_16314"
"2108","20615_Plasma_3",0.00121064813741088,"Plasma","Plasma","Run_4_06_Animal_20615"
"318","20615_Plasma_3",0.00125152977578682,"Plasma","Plasma","Run_4_06_Animal_20615"
"418","20615_Plasma_3",0.000891347496875689,"Plasma","Plasma","Run_4_06_Animal_20615"
"5108","20615_Plasma_3",0.00135590735854588,"Plasma","Plasma","Run_4_06_Animal_20615"
"6108","20615_Plasma_3",0.000457609357196136,"Plasma","Plasma","Run_4_06_Animal_20615"
"740","20615_Plasma_3",0.000788812540751515,"Plasma","Plasma","Run_4_06_Animal_20615"
"818","20615_Plasma_3",0.000446686995482992,"Plasma","Plasma","Run_4_06_Animal_20615"
"918","20615_Plasma_3",0.000446831599201175,"Plasma","Plasma","Run_4_06_Animal_20615"
"1018","20615_Plasma_3",0.000477944021375477,"Plasma","Plasma","Run_4_06_Animal_20615"
"1118","20615_Plasma_3",0.000992799923490648,"Plasma","Plasma","Run_4_06_Animal_20615"
"1218","20615_Plasma_3",0.00072287842003328,"Plasma","Plasma","Run_4_06_Animal_20615"
"1318","20615_Plasma_3",0.000599637491879909,"Plasma","Plasma","Run_4_06_Animal_20615"
"1418","20615_Plasma_3",0.000780654297229585,"Plasma","Plasma","Run_4_06_Animal_20615"
"1518","20615_Plasma_3",0.000752411342374356,"Plasma","Plasma","Run_4_06_Animal_20615"
"1618","20615_Plasma_3",0.000503107025821628,"Plasma","Plasma","Run_4_06_Animal_20615"
"1718","20615_Plasma_3",0.000443212294166331,"Plasma","Plasma","Run_4_06_Animal_20615"
"1818","20615_Plasma_3",0.000713843595964525,"Plasma","Plasma","Run_4_06_Animal_20615"
"1918","20615_Plasma_3",0.000799389392960857,"Plasma","Plasma","Run_4_06_Animal_20615"
"2018","20615_Plasma_3",0.00101545293714121,"Plasma","Plasma","Run_4_06_Animal_20615"
"2118","20615_Plasma_3",0.000888580166169002,"Plasma","Plasma","Run_4_06_Animal_20615"
"2218","20615_Plasma_3",0.0016628362849804,"Plasma","Plasma","Run_4_06_Animal_20615"
"2318","20615_Plasma_3",0.001206484403488,"Plasma","Plasma","Run_4_06_Animal_20615"
"2418","20615_Plasma_3",0.00269135391303956,"Plasma","Plasma","Run_4_06_Animal_20615"
"2518","20615_Plasma_3",0.00238470191226097,"Plasma","Plasma","Run_4_06_Animal_20615"
"2618","20615_Plasma_3",0.00197951205027961,"Plasma","Plasma","Run_4_06_Animal_20615"
"2718","20615_Plasma_3",0.00268529430285802,"Plasma","Plasma","Run_4_06_Animal_20615"
"2818","20615_Plasma_3",0.00134479935953368,"Plasma","Plasma","Run_4_06_Animal_20615"
"2918","20615_Plasma_3",0.00182104316546763,"Plasma","Plasma","Run_4_06_Animal_20615"
"306","20615_Plasma_3",0.0014338754191501,"Plasma","Plasma","Run_4_06_Animal_20615"
"319","20615_Plasma_3",0.00108762578482088,"Plasma","Plasma","Run_4_06_Animal_20615"
"325","20615_Plasma_3",0.00288058816127699,"Plasma","Plasma","Run_4_06_Animal_20615"
"335","20615_Plasma_3",0.000849422931722576,"Plasma","Plasma","Run_4_06_Animal_20615"
"345","20615_Plasma_3",0.00222927359838917,"Plasma","Plasma","Run_4_06_Animal_20615"
"355","20615_Plasma_3",0.00164044943820225,"Plasma","Plasma","Run_4_06_Animal_20615"
"365","20615_Plasma_3",0.00133521552266719,"Plasma","Plasma","Run_4_06_Animal_20615"
"375","20615_Plasma_3",0.00236496967353527,"Plasma","Plasma","Run_4_06_Animal_20615"
"385","20615_Plasma_3",0.00105662617015728,"Plasma","Plasma","Run_4_06_Animal_20615"
"395","20615_Plasma_3",0.00252664895314909,"Plasma","Plasma","Run_4_06_Animal_20615"
"405","20615_Plasma_3",0.000930588023736738,"Plasma","Plasma","Run_4_06_Animal_20615"
"419","20615_Plasma_3",0.00222570941677421,"Plasma","Plasma","Run_4_06_Animal_20615"
"425","20615_Plasma_3",0.00305484799884994,"Plasma","Plasma","Run_4_06_Animal_20615"
"435","20615_Plasma_3",0.00287930716951977,"Plasma","Plasma","Run_4_06_Animal_20615"
"445","20615_Plasma_3",0.000889356025387072,"Plasma","Plasma","Run_4_06_Animal_20615"
"4518","20615_Plasma_3",0.00123070289305012,"Plasma","Plasma","Run_4_06_Animal_20615"
"4618","20615_Plasma_3",0.00177569589297274,"Plasma","Plasma","Run_4_06_Animal_20615"
"4718","20615_Plasma_3",0.00349840593200142,"Plasma","Plasma","Run_4_06_Animal_20615"
"4818","20615_Plasma_3",0.00180267659262656,"Plasma","Plasma","Run_4_06_Animal_20615"
"4918","20615_Plasma_3",0.00273816160998507,"Plasma","Plasma","Run_4_06_Animal_20615"
"5018","20615_Plasma_3",0.00281369812525002,"Plasma","Plasma","Run_4_06_Animal_20615"
"5118","20615_Plasma_3",0.00159119717360231,"Plasma","Plasma","Run_4_06_Animal_20615"
"5218","20615_Plasma_3",0.00210767571454251,"Plasma","Plasma","Run_4_06_Animal_20615"
"5318","20615_Plasma_3",0.000772759334887838,"Plasma","Plasma","Run_4_06_Animal_20615"
"5418","20615_Plasma_3",0.00158576139007933,"Plasma","Plasma","Run_4_06_Animal_20615"
"5518","20615_Plasma_3",0.000767952575560246,"Plasma","Plasma","Run_4_06_Animal_20615"
"5618","20615_Plasma_3",0.00320168840791217,"Plasma","Plasma","Run_4_06_Animal_20615"
"5718","20615_Plasma_3",0.00158197270198241,"Plasma","Plasma","Run_4_06_Animal_20615"
"5818","20615_Plasma_3",0.00213824951035883,"Plasma","Plasma","Run_4_06_Animal_20615"
"5918","20615_Plasma_3",0.000664660708672026,"Plasma","Plasma","Run_4_06_Animal_20615"
"6018","20615_Plasma_3",0.00293381616249657,"Plasma","Plasma","Run_4_06_Animal_20615"
"6118","20615_Plasma_3",0.00221897810218978,"Plasma","Plasma","Run_4_06_Animal_20615"
"6218","20615_Plasma_3",0.00260125345373677,"Plasma","Plasma","Run_4_06_Animal_20615"
"6318","20615_Plasma_3",0.00297687199450424,"Plasma","Plasma","Run_4_06_Animal_20615"
"6418","20615_Plasma_3",0.00145913960149775,"Plasma","Plasma","Run_4_06_Animal_20615"
"6518","20615_Plasma_3",0.00158921132021261,"Plasma","Plasma","Run_4_06_Animal_20615"
"6618","20615_Plasma_3",0.00301183187604359,"Plasma","Plasma","Run_4_06_Animal_20615"
"6718","20615_Plasma_3",0.0034589346840077,"Plasma","Plasma","Run_4_06_Animal_20615"
"6818","20615_Plasma_3",0.00130953448739797,"Plasma","Plasma","Run_4_06_Animal_20615"
"6918","20615_Plasma_3",0.00249746666307964,"Plasma","Plasma","Run_4_06_Animal_20615"
"7018","20615_Plasma_3",0.00272565070427586,"Plasma","Plasma","Run_4_06_Animal_20615"
"7118","20615_Plasma_3",0.000820274679958404,"Plasma","Plasma","Run_4_06_Animal_20615"
"7218","20615_Plasma_3",0.00247413808559084,"Plasma","Plasma","Run_4_06_Animal_20615"
"7315","20615_Plasma_3",0.0014743049705139,"Plasma","Plasma","Run_4_06_Animal_20615"
"745","20615_Plasma_3",0.0027151510806839,"Plasma","Plasma","Run_4_06_Animal_20615"
"755","20615_Plasma_3",0.00117901267774849,"Plasma","Plasma","Run_4_06_Animal_20615"
"765","20615_Plasma_3",0.00249157524915753,"Plasma","Plasma","Run_4_06_Animal_20615"
"775","20615_Plasma_3",0.000936967632027257,"Plasma","Plasma","Run_4_06_Animal_20615"
"785","20615_Plasma_3",0.00214523078025492,"Plasma","Plasma","Run_4_06_Animal_20615"
"795","20615_Plasma_3",0.00193445250963868,"Plasma","Plasma","Run_4_06_Animal_20615"
"805","20615_Plasma_3",0.00178220393249119,"Plasma","Plasma","Run_4_06_Animal_20615"
"819","20615_Plasma_3",0.00188947045575639,"Plasma","Plasma","Run_4_06_Animal_20615"
"825","20615_Plasma_3",0.00136563699130022,"Plasma","Plasma","Run_4_06_Animal_20615"
"835","20615_Plasma_3",0.00124443807801463,"Plasma","Plasma","Run_4_06_Animal_20615"
"845","20615_Plasma_3",0.00265897920266435,"Plasma","Plasma","Run_4_06_Animal_20615"
"855","20615_Plasma_3",0.000608656346361264,"Plasma","Plasma","Run_4_06_Animal_20615"
"865","20615_Plasma_3",0.00254201257580165,"Plasma","Plasma","Run_4_06_Animal_20615"
"875","20615_Plasma_3",0.00183914835349237,"Plasma","Plasma","Run_4_06_Animal_20615"
"885","20615_Plasma_3",0.00217488588561711,"Plasma","Plasma","Run_4_06_Animal_20615"
"895","20615_Plasma_3",0.00216077412081546,"Plasma","Plasma","Run_4_06_Animal_20615"
"905","20615_Plasma_3",0.00159736546558505,"Plasma","Plasma","Run_4_06_Animal_20615"
"919","20615_Plasma_3",0.00163786969538309,"Plasma","Plasma","Run_4_06_Animal_20615"
"925","20615_Plasma_3",0.00085070563793968,"Plasma","Plasma","Run_4_06_Animal_20615"
"935","20615_Plasma_3",0.00208528175915443,"Plasma","Plasma","Run_4_06_Animal_20615"
"945","20615_Plasma_3",0.00104707824896299,"Plasma","Plasma","Run_4_06_Animal_20615"
"955","20615_Plasma_3",0.00253822985280054,"Plasma","Plasma","Run_4_06_Animal_20615"
"965","20615_Plasma_3",0.00230465173407177,"Plasma","Plasma","Run_4_06_Animal_20615"
"975","20615_Plasma_3",0.00164344408717399,"Plasma","Plasma","Run_4_06_Animal_20615"
"985","20615_Plasma_3",0.00146941911048781,"Plasma","Plasma","Run_4_06_Animal_20615"
"995","20615_Plasma_3",0.00358446938247136,"Plasma","Plasma","Run_4_06_Animal_20615"
"1005","20615_Plasma_3",0.00172673041142587,"Plasma","Plasma","Run_4_06_Animal_20615"
"1019","20615_Plasma_3",0.00128925192160991,"Plasma","Plasma","Run_4_06_Animal_20615"
"1025","20615_Plasma_3",0.00327753351110794,"Plasma","Plasma","Run_4_06_Animal_20615"
"1035","20615_Plasma_3",0.00106124450984327,"Plasma","Plasma","Run_4_06_Animal_20615"
"1045","20615_Plasma_3",0.00238918803266412,"Plasma","Plasma","Run_4_06_Animal_20615"
"1055","20615_Plasma_3",0.00328489926903191,"Plasma","Plasma","Run_4_06_Animal_20615"
"1065","20615_Plasma_3",0.00170302308889156,"Plasma","Plasma","Run_4_06_Animal_20615"
"1075","20615_Plasma_3",0.00238676261303663,"Plasma","Plasma","Run_4_06_Animal_20615"
"1085","20615_Plasma_3",0.00236004782554384,"Plasma","Plasma","Run_4_06_Animal_20615"
"1095","20615_Plasma_3",0.00131560169824111,"Plasma","Plasma","Run_4_06_Animal_20615"
"1105","20615_Plasma_3",0.00122959035929878,"Plasma","Plasma","Run_4_06_Animal_20615"
"1119","20615_Plasma_3",0.00103764005914103,"Plasma","Plasma","Run_4_06_Animal_20615"
"1125","20615_Plasma_3",0.00180331007582808,"Plasma","Plasma","Run_4_06_Animal_20615"
"1135","20615_Plasma_3",0.00193761330583556,"Plasma","Plasma","Run_4_06_Animal_20615"
"1145","20615_Plasma_3",0.00204817667750122,"Plasma","Plasma","Run_4_06_Animal_20615"
"1155","20615_Plasma_3",0.001603035079751,"Plasma","Plasma","Run_4_06_Animal_20615"
"1165","20615_Plasma_3",0.00250264960233699,"Plasma","Plasma","Run_4_06_Animal_20615"
"1175","20615_Plasma_3",0.00174607133948616,"Plasma","Plasma","Run_4_06_Animal_20615"
"1185","20615_Plasma_3",0.0016258714002539,"Plasma","Plasma","Run_4_06_Animal_20615"
"1195","20615_Plasma_3",0.00246414073674689,"Plasma","Plasma","Run_4_06_Animal_20615"
"1205","20615_Plasma_3",0.00139008318222119,"Plasma","Plasma","Run_4_06_Animal_20615"
"1219","20615_Plasma_3",0.00212121212121212,"Plasma","Plasma","Run_4_06_Animal_20615"
"1225","20615_Plasma_3",0.00145383840095614,"Plasma","Plasma","Run_4_06_Animal_20615"
"1235","20615_Plasma_3",0.00353550665192424,"Plasma","Plasma","Run_4_06_Animal_20615"
"1245","20615_Plasma_3",0.000918519311199693,"Plasma","Plasma","Run_4_06_Animal_20615"
"1255","20615_Plasma_3",0.00248354705808914,"Plasma","Plasma","Run_4_06_Animal_20615"
"1265","20615_Plasma_3",0.00305922226186229,"Plasma","Plasma","Run_4_06_Animal_20615"
"1275","20615_Plasma_3",0.00252890173410405,"Plasma","Plasma","Run_4_06_Animal_20615"
"1285","20615_Plasma_3",0.000789628651474866,"Plasma","Plasma","Run_4_06_Animal_20615"
"1295","20615_Plasma_3",0.00058894917190177,"Plasma","Plasma","Run_4_06_Animal_20615"
"1305","20615_Plasma_3",0.00218527952808688,"Plasma","Plasma","Run_4_06_Animal_20615"
"1319","20615_Plasma_3",0.00227403710835407,"Plasma","Plasma","Run_4_06_Animal_20615"
"1325","20615_Plasma_3",0.00205994852362908,"Plasma","Plasma","Run_4_06_Animal_20615"
"1335","20615_Plasma_3",0.000867054606562799,"Plasma","Plasma","Run_4_06_Animal_20615"
"1345","20615_Plasma_3",0.00248987510393105,"Plasma","Plasma","Run_4_06_Animal_20615"
"1355","20615_Plasma_3",0.00231717572959722,"Plasma","Plasma","Run_4_06_Animal_20615"
"1365","20615_Plasma_3",0.000827507235097042,"Plasma","Plasma","Run_4_06_Animal_20615"
"1375","20615_Plasma_3",0.000841024081024618,"Plasma","Plasma","Run_4_06_Animal_20615"
"1385","20615_Plasma_3",0.00237257482563813,"Plasma","Plasma","Run_4_06_Animal_20615"
"1395","20615_Plasma_3",0.00231407918000134,"Plasma","Plasma","Run_4_06_Animal_20615"
"1405","20615_Plasma_3",0.00319700538207349,"Plasma","Plasma","Run_4_06_Animal_20615"
"1419","20615_Plasma_3",0.000801217492502574,"Plasma","Plasma","Run_4_06_Animal_20615"
"1425","20615_Plasma_3",0.00130299868804599,"Plasma","Plasma","Run_4_06_Animal_20615"
"1435","20615_Plasma_3",0.00343541025606572,"Plasma","Plasma","Run_4_06_Animal_20615"
"1445","20615_Plasma_3",0.00396020087715762,"Plasma","Plasma","Run_4_06_Animal_20615"
"1455","20615_Plasma_3",0.00354975483385175,"Plasma","Plasma","Run_4_06_Animal_20615"
"1465","20615_Plasma_3",0.0029673590504451,"Plasma","Plasma","Run_4_06_Animal_20615"
"1475","20615_Plasma_3",0.00157027425961569,"Plasma","Plasma","Run_4_06_Animal_20615"
"1485","20615_Plasma_3",0.00215867373957688,"Plasma","Plasma","Run_4_06_Animal_20615"
"1495","20615_Plasma_3",0.00178703724490941,"Plasma","Plasma","Run_4_06_Animal_20615"
"1505","20615_Plasma_3",0.00282412312997252,"Plasma","Plasma","Run_4_06_Animal_20615"
"1519","20615_Plasma_3",0.000709758277892826,"Plasma","Plasma","Run_4_06_Animal_20615"
"1525","20615_Plasma_3",0.0030732733056559,"Plasma","Plasma","Run_4_06_Animal_20615"
"1535","20615_Plasma_3",0.00199145875477635,"Plasma","Plasma","Run_4_06_Animal_20615"
"1545","20615_Plasma_3",0.00354003796432074,"Plasma","Plasma","Run_4_06_Animal_20615"
"1555","20615_Plasma_3",0.00109334857122289,"Plasma","Plasma","Run_4_06_Animal_20615"
"1565","20615_Plasma_3",0.00345675011477491,"Plasma","Plasma","Run_4_06_Animal_20615"
"1575","20615_Plasma_3",0.00101778878630939,"Plasma","Plasma","Run_4_06_Animal_20615"
"1585","20615_Plasma_3",0.00304926110593142,"Plasma","Plasma","Run_4_06_Animal_20615"
"1595","20615_Plasma_3",0.00299189394997589,"Plasma","Plasma","Run_4_06_Animal_20615"
"1605","20615_Plasma_3",0.00109127476224189,"Plasma","Plasma","Run_4_06_Animal_20615"
"1619","20615_Plasma_3",0.00340936764347756,"Plasma","Plasma","Run_4_06_Animal_20615"
"1625","20615_Plasma_3",0.000857102901969983,"Plasma","Plasma","Run_4_06_Animal_20615"
"1635","20615_Plasma_3",0.000974742437848888,"Plasma","Plasma","Run_4_06_Animal_20615"
"1645","20615_Plasma_3",0.0014722352686152,"Plasma","Plasma","Run_4_06_Animal_20615"
"1655","20615_Plasma_3",0.00338748797441769,"Plasma","Plasma","Run_4_06_Animal_20615"
"1665","20615_Plasma_3",0.00274218905292831,"Plasma","Plasma","Run_4_06_Animal_20615"
"1675","20615_Plasma_3",0.00136059956786273,"Plasma","Plasma","Run_4_06_Animal_20615"
"1685","20615_Plasma_3",0.00170093415665785,"Plasma","Plasma","Run_4_06_Animal_20615"
"1695","20615_Plasma_3",0.00138961814922779,"Plasma","Plasma","Run_4_06_Animal_20615"
"1705","20615_Plasma_3",0.00272104531604421,"Plasma","Plasma","Run_4_06_Animal_20615"
"1719","20615_Plasma_3",0.00096003188030395,"Plasma","Plasma","Run_4_06_Animal_20615"
"1725","20615_Plasma_3",0.00066592373134734,"Plasma","Plasma","Run_4_06_Animal_20615"
"1735","20615_Plasma_3",0.0034138512594527,"Plasma","Plasma","Run_4_06_Animal_20615"
"1745","20615_Plasma_3",0.00242493175614195,"Plasma","Plasma","Run_4_06_Animal_20615"
"1755","20615_Plasma_3",0.00162859040496402,"Plasma","Plasma","Run_4_06_Animal_20615"
"1765","20615_Plasma_3",0.00159800408834094,"Plasma","Plasma","Run_4_06_Animal_20615"
"1775","20615_Plasma_3",0.00179481689678892,"Plasma","Plasma","Run_4_06_Animal_20615"
"1785","20615_Plasma_3",0.00206440205255339,"Plasma","Plasma","Run_4_06_Animal_20615"
"1795","20615_Plasma_3",0.00189637409625922,"Plasma","Plasma","Run_4_06_Animal_20615"
"1805","20615_Plasma_3",0.00239179850466948,"Plasma","Plasma","Run_4_06_Animal_20615"
"1819","20615_Plasma_3",0.00131023305713438,"Plasma","Plasma","Run_4_06_Animal_20615"
"1825","20615_Plasma_3",0.00306846512817235,"Plasma","Plasma","Run_4_06_Animal_20615"
"1835","20615_Plasma_3",0.00294123020150167,"Plasma","Plasma","Run_4_06_Animal_20615"
"1845","20615_Plasma_3",0.000557579192241423,"Plasma","Plasma","Run_4_06_Animal_20615"
"1855","20615_Plasma_3",0.00245521630592818,"Plasma","Plasma","Run_4_06_Animal_20615"
"1865","20615_Plasma_3",0.00085069404742848,"Plasma","Plasma","Run_4_06_Animal_20615"
"1875","20615_Plasma_3",0.00203189712376725,"Plasma","Plasma","Run_4_06_Animal_20615"
"1885","20615_Plasma_3",0.00189456342668863,"Plasma","Plasma","Run_4_06_Animal_20615"
"1895","20615_Plasma_3",0.00230239668967538,"Plasma","Plasma","Run_4_06_Animal_20615"
"1905","20615_Plasma_3",0.00203549275887204,"Plasma","Plasma","Run_4_06_Animal_20615"
"1919","20615_Plasma_3",0.00311089087104944,"Plasma","Plasma","Run_4_06_Animal_20615"
"1925","20615_Plasma_3",0.000703212255197106,"Plasma","Plasma","Run_4_06_Animal_20615"
"1935","20615_Plasma_3",0.00281415538552089,"Plasma","Plasma","Run_4_06_Animal_20615"
"1945","20615_Plasma_3",0.000883461327860781,"Plasma","Plasma","Run_4_06_Animal_20615"
"1955","20615_Plasma_3",0.000874580546566811,"Plasma","Plasma","Run_4_06_Animal_20615"
"1965","20615_Plasma_3",0.00252005215171912,"Plasma","Plasma","Run_4_06_Animal_20615"
"1975","20615_Plasma_3",0.00115224364883301,"Plasma","Plasma","Run_4_06_Animal_20615"
"1985","20615_Plasma_3",0.00335618427664548,"Plasma","Plasma","Run_4_06_Animal_20615"
"1995","20615_Plasma_3",0.00173953166455185,"Plasma","Plasma","Run_4_06_Animal_20615"
"2005","20615_Plasma_3",0.00174976915974146,"Plasma","Plasma","Run_4_06_Animal_20615"
"2019","20615_Plasma_3",0.00182938660112905,"Plasma","Plasma","Run_4_06_Animal_20615"
"2025","20615_Plasma_3",0.00272572716857006,"Plasma","Plasma","Run_4_06_Animal_20615"
"2035","20615_Plasma_3",0.00384119368213776,"Plasma","Plasma","Run_4_06_Animal_20615"
"2045","20615_Plasma_3",0.000633995094636494,"Plasma","Plasma","Run_4_06_Animal_20615"
"2055","20615_Plasma_3",0.000713095017595851,"Plasma","Plasma","Run_4_06_Animal_20615"
"2065","20615_Plasma_3",0.000676586851044307,"Plasma","Plasma","Run_4_06_Animal_20615"
"2075","20615_Plasma_3",0.00245366333327149,"Plasma","Plasma","Run_4_06_Animal_20615"
"2085","20615_Plasma_3",0.00286793573596429,"Plasma","Plasma","Run_4_06_Animal_20615"
"2095","20615_Plasma_3",0.00206412741802764,"Plasma","Plasma","Run_4_06_Animal_20615"
"2109","20615_Plasma_3",0.00272881790030036,"Plasma","Plasma","Run_4_06_Animal_20615"
"2119","20615_Plasma_3",0.00119307828178086,"Plasma","Plasma","Run_4_06_Animal_20615"
"2125","20615_Plasma_3",0.00150253845005226,"Plasma","Plasma","Run_4_06_Animal_20615"
"2135","20615_Plasma_3",0.00204347887080257,"Plasma","Plasma","Run_4_06_Animal_20615"
"2145","20615_Plasma_3",0.00337908890789529,"Plasma","Plasma","Run_4_06_Animal_20615"
"2155","20615_Plasma_3",0.00270239943146752,"Plasma","Plasma","Run_4_06_Animal_20615"
"2165","20615_Plasma_3",0.00239144881550745,"Plasma","Plasma","Run_4_06_Animal_20615"
"2175","20615_Plasma_3",0.00153168766686964,"Plasma","Plasma","Run_4_06_Animal_20615"
"2185","20615_Plasma_3",0.00142046786367259,"Plasma","Plasma","Run_4_06_Animal_20615"
"2195","20615_Plasma_3",0.001610215243058,"Plasma","Plasma","Run_4_06_Animal_20615"
"2205","20615_Plasma_3",0.0027690542903887,"Plasma","Plasma","Run_4_06_Animal_20615"
"2219","20615_Plasma_3",0.000965291871300696,"Plasma","Plasma","Run_4_06_Animal_20615"
"2225","20615_Plasma_3",0.00120517661015832,"Plasma","Plasma","Run_4_06_Animal_20615"
"2235","20615_Plasma_3",0.00188413511132883,"Plasma","Plasma","Run_4_06_Animal_20615"
"2245","20615_Plasma_3",0.00123083017373097,"Plasma","Plasma","Run_4_06_Animal_20615"
"2255","20615_Plasma_3",0.00211127904779898,"Plasma","Plasma","Run_4_06_Animal_20615"
"2265","20615_Plasma_3",0.00177671930670145,"Plasma","Plasma","Run_4_06_Animal_20615"
"2275","20615_Plasma_3",0.00121541160836317,"Plasma","Plasma","Run_4_06_Animal_20615"
